,,,-40.31999782E-3,879.999995232E-3,,,,,-40.31999782E-3,15.6000004,
,,,-40.27999938E-3,919.999957085E-3,,,,,-40.27999938E-3,15.6000004,
,,,-40.23999721E-3,979.999959469E-3,,,,,-40.23999721E-3,15.6000004,
,,,-40.19999877E-3,1.000000,,,,,-40.19999877E-3,15.6000004,
,,,-40.15999660E-3,1.0400000,,,,,-40.15999660E-3,15.6000004,
,,,-40.11999816E-3,1.0400000,,,,,-40.11999816E-3,15.6000004,
,,,-40.07999972E-3,1.1000000,,,,,-40.07999972E-3,15.1999998,
,,,-40.03999755E-3,1.1000000,,,,,-40.03999755E-3,15.6000004,
,,,-39.99999911E-3,1.1600000,,,,,-39.99999911E-3,15.1999998,
,,,-39.95999694E-3,1.1999999,,,,,-39.95999694E-3,15.1999998,
,,,-39.91999850E-3,1.2600000,,,,,-39.91999850E-3,15.6000004,
,,,-39.87999633E-3,1.2400000,,,,,-39.87999633E-3,15.6000004,
,,,-39.83999789E-3,1.2400000,,,,,-39.83999789E-3,15.6000004,
,,,-39.79999945E-3,1.2600000,,,,,-39.79999945E-3,15.1999998,
,,,-39.75999728E-3,1.2400000,,,,,-39.75999728E-3,15.1999998,
,,,-39.71999884E-3,1.2400000,,,,,-39.71999884E-3,15.1999998,
,,,-39.67999667E-3,1.1999999,,,,,-39.67999667E-3,15.1999998,
,,,-39.63999823E-3,1.1600000,,,,,-39.63999823E-3,15.1999998,
,,,-39.59999979E-3,1.1400000,,,,,-39.59999979E-3,14.8000002,
,,,-39.55999762E-3,1.1000000,,,,,-39.55999762E-3,15.1999998,
,,,-39.51999918E-3,1.0200000,,,,,-39.51999918E-3,14.8000002,
,,,-39.47999701E-3,1.0200000,,,,,-39.47999701E-3,15.1999998,
,,,-39.43999857E-3,1.000000,,,,,-39.43999857E-3,14.8000002,
,,,-39.39999640E-3,899.999976158E-3,,,,,-39.39999640E-3,14.8000002,
,,,-39.35999796E-3,919.999957085E-3,,,,,-39.35999796E-3,14.8000002,
,,,-39.31999952E-3,899.999976158E-3,,,,,-39.31999952E-3,14.8000002,
,,,-39.27999735E-3,879.999995232E-3,,,,,-39.27999735E-3,15.1999998,
,,,-39.23999891E-3,839.999973774E-3,,,,,-39.23999891E-3,14.8000002,
,,,-39.19999674E-3,819.999992847E-3,,,,,-39.19999674E-3,14.8000002,
,,,-39.15999830E-3,759.999990463E-3,,,,,-39.15999830E-3,14.8000002,
,,,-39.11999986E-3,779.999971390E-3,,,,,-39.11999986E-3,14.8000002,
,,,-39.07999769E-3,759.999990463E-3,,,,,-39.07999769E-3,14.8000002,
,,,-39.03999925E-3,740.000009537E-3,,,,,-39.03999925E-3,14.8000002,
,,,-38.99999708E-3,699.999988079E-3,,,,,-38.99999708E-3,14.8000002,
,,,-38.95999864E-3,699.999988079E-3,,,,,-38.95999864E-3,14.4000006,
,,,-38.91999647E-3,680.000007153E-3,,,,,-38.91999647E-3,14.8000002,
,,,-38.87999803E-3,680.000007153E-3,,,,,-38.87999803E-3,14.8000002,
,,,-38.83999959E-3,620.000004768E-3,,,,,-38.83999959E-3,14.4000006,
,,,-38.79999742E-3,659.999966621E-3,,,,,-38.79999742E-3,14.4000006,
,,,-38.75999898E-3,599.999964237E-3,,,,,-38.75999898E-3,14.8000002,
,,,-38.71999681E-3,599.999964237E-3,,,,,-38.71999681E-3,14.4000006,
,,,-38.67999837E-3,560.000002384E-3,,,,,-38.67999837E-3,14.4000006,
,,,-38.63999993E-3,539.999961853E-3,,,,,-38.63999993E-3,14.4000006,
,,,-38.59999776E-3,539.999961853E-3,,,,,-38.59999776E-3,14.4000006,
,,,-38.55999932E-3,539.999961853E-3,,,,,-38.55999932E-3,14.4000006,
,,,-38.51999715E-3,500.000000000E-3,,,,,-38.51999715E-3,14.4000006,
,,,-38.47999871E-3,479.999989271E-3,,,,,-38.47999871E-3,14.4000006,
,,,-38.43999654E-3,479.999989271E-3,,,,,-38.43999654E-3,14.4000006,
,,,-38.39999810E-3,479.999989271E-3,,,,,-38.39999810E-3,14.0000000,
,,,-38.35999966E-3,459.999978542E-3,,,,,-38.35999966E-3,14.4000006,
,,,-38.31999749E-3,419.999986887E-3,,,,,-38.31999749E-3,14.0000000,
,,,-38.27999905E-3,439.999997616E-3,,,,,-38.27999905E-3,14.0000000,
,,,-38.23999688E-3,419.999986887E-3,,,,,-38.23999688E-3,14.4000006,
,,,-38.19999844E-3,419.999986887E-3,,,,,-38.19999844E-3,14.0000000,
,,,-38.16000000E-3,399.99997616E-3,,,,,-38.16000000E-3,14.4000006,
,,,-38.11999783E-3,399.99997616E-3,,,,,-38.11999783E-3,14.0000000,
,,,-38.07999939E-3,399.99997616E-3,,,,,-38.07999939E-3,14.0000000,
,,,-38.03999722E-3,379.99999523E-3,,,,,-38.03999722E-3,14.0000000,
,,,-37.99999878E-3,379.99999523E-3,,,,,-37.99999878E-3,14.0000000,
,,,-37.95999661E-3,379.99999523E-3,,,,,-37.95999661E-3,14.0000000,
,,,-37.91999817E-3,359.99998450E-3,,,,,-37.91999817E-3,14.0000000,
,,,-37.87999973E-3,359.99998450E-3,,,,,-37.87999973E-3,14.0000000,
,,,-37.83999756E-3,340.00000358E-3,,,,,-37.83999756E-3,14.0000000,
,,,-37.79999912E-3,340.00000358E-3,,,,,-37.79999912E-3,13.6000004,
,,,-37.75999695E-3,340.00000358E-3,,,,,-37.75999695E-3,13.6000004,
,,,-37.71999851E-3,340.00000358E-3,,,,,-37.71999851E-3,13.6000004,
,,,-37.68000007E-3,340.00000358E-3,,,,,-37.68000007E-3,13.6000004,
,,,-37.63999790E-3,319.99999285E-3,,,,,-37.63999790E-3,13.6000004,
,,,-37.59999946E-3,319.99999285E-3,,,,,-37.59999946E-3,14.0000000,
,,,-37.55999729E-3,299.99998212E-3,,,,,-37.55999729E-3,13.6000004,
,,,-37.51999885E-3,299.99998212E-3,,,,,-37.51999885E-3,13.6000004,
,,,-37.47999668E-3,319.99999285E-3,,,,,-37.47999668E-3,13.6000004,
,,,-37.43999824E-3,280.00000119E-3,,,,,-37.43999824E-3,13.1999998,
,,,-37.39999980E-3,299.99998212E-3,,,,,-37.39999980E-3,13.6000004,
,,,-37.35999763E-3,280.00000119E-3,,,,,-37.35999763E-3,13.6000004,
,,,-37.31999919E-3,259.99999046E-3,,,,,-37.31999919E-3,13.1999998,
,,,-37.27999702E-3,259.99999046E-3,,,,,-37.27999702E-3,13.6000004,
,,,-37.23999858E-3,239.99999464E-3,,,,,-37.23999858E-3,13.6000004,
,,,-37.19999641E-3,259.99999046E-3,,,,,-37.19999641E-3,13.1999998,
,,,-37.15999797E-3,259.99999046E-3,,,,,-37.15999797E-3,13.6000004,
,,,-37.11999953E-3,239.99999464E-3,,,,,-37.11999953E-3,13.1999998,
,,,-37.07999736E-3,239.99999464E-3,,,,,-37.07999736E-3,13.1999998,
,,,-37.03999892E-3,259.99999046E-3,,,,,-37.03999892E-3,13.1999998,
,,,-36.99999675E-3,259.99999046E-3,,,,,-36.99999675E-3,13.1999998,
,,,-36.95999831E-3,219.99999881E-3,,,,,-36.95999831E-3,13.1999998,
,,,-36.91999987E-3,239.99999464E-3,,,,,-36.91999987E-3,13.1999998,
,,,-36.87999770E-3,259.99999046E-3,,,,,-36.87999770E-3,13.1999998,
,,,-36.83999926E-3,239.99999464E-3,,,,,-36.83999926E-3,13.1999998,
,,,-36.79999709E-3,239.99999464E-3,,,,,-36.79999709E-3,13.1999998,
,,,-36.75999865E-3,219.99999881E-3,,,,,-36.75999865E-3,13.1999998,
,,,-36.71999648E-3,199.99998808E-3,,,,,-36.71999648E-3,13.1999998,
,,,-36.67999804E-3,199.99998808E-3,,,,,-36.67999804E-3,13.1999998,
,,,-36.63999960E-3,199.99998808E-3,,,,,-36.63999960E-3,13.1999998,
,,,-36.59999743E-3,199.99998808E-3,,,,,-36.59999743E-3,12.8000002,
,,,-36.55999899E-3,199.99998808E-3,,,,,-36.55999899E-3,13.1999998,
,,,-36.51999682E-3,219.99999881E-3,,,,,-36.51999682E-3,12.8000002,
,,,-36.47999838E-3,199.99998808E-3,,,,,-36.47999838E-3,13.1999998,
,,,-36.43999994E-3,199.99998808E-3,,,,,-36.43999994E-3,13.1999998,
,,,-36.39999777E-3,179.99999225E-3,,,,,-36.39999777E-3,13.1999998,
,,,-36.35999933E-3,179.99999225E-3,,,,,-36.35999933E-3,12.8000002,
,,,-36.31999716E-3,199.99998808E-3,,,,,-36.31999716E-3,13.1999998,
,,,-36.27999872E-3,199.99998808E-3,,,,,-36.27999872E-3,12.8000002,
,,,-36.23999655E-3,179.99999225E-3,,,,,-36.23999655E-3,12.8000002,
,,,-36.19999811E-3,199.99998808E-3,,,,,-36.19999811E-3,12.8000002,
,,,-36.15999967E-3,199.99998808E-3,,,,,-36.15999967E-3,12.8000002,
,,,-36.11999750E-3,199.99998808E-3,,,,,-36.11999750E-3,12.8000002,
,,,-36.07999906E-3,219.99999881E-3,,,,,-36.07999906E-3,12.8000002,
,,,-36.03999689E-3,199.99998808E-3,,,,,-36.03999689E-3,12.4000006,
,,,-35.99999845E-3,199.99998808E-3,,,,,-35.99999845E-3,12.8000002,
,,,-35.96000001E-3,199.99998808E-3,,,,,-35.96000001E-3,12.4000006,
,,,-35.91999784E-3,199.99998808E-3,,,,,-35.91999784E-3,12.8000002,
,,,-35.87999940E-3,199.99998808E-3,,,,,-35.87999940E-3,12.4000006,
,,,-35.83999723E-3,199.99998808E-3,,,,,-35.83999723E-3,12.4000006,
,,,-35.79999879E-3,199.99998808E-3,,,,,-35.79999879E-3,12.4000006,
,,,-35.75999662E-3,219.99999881E-3,,,,,-35.75999662E-3,12.4000006,
,,,-35.71999818E-3,219.99999881E-3,,,,,-35.71999818E-3,12.4000006,
,,,-35.67999974E-3,219.99999881E-3,,,,,-35.67999974E-3,12.4000006,
,,,-35.63999757E-3,219.99999881E-3,,,,,-35.63999757E-3,12.0000000,
,,,-35.59999913E-3,219.99999881E-3,,,,,-35.59999913E-3,12.4000006,
,,,-35.55999696E-3,219.99999881E-3,,,,,-35.55999696E-3,12.4000006,
,,,-35.51999852E-3,219.99999881E-3,,,,,-35.51999852E-3,12.4000006,
,,,-35.48000008E-3,239.99999464E-3,,,,,-35.48000008E-3,12.4000006,
,,,-35.43999791E-3,219.99999881E-3,,,,,-35.43999791E-3,12.4000006,
,,,-35.39999947E-3,219.99999881E-3,,,,,-35.39999947E-3,12.0000000,
,,,-35.35999730E-3,199.99998808E-3,,,,,-35.35999730E-3,12.0000000,
,,,-35.31999886E-3,199.99998808E-3,,,,,-35.31999886E-3,12.4000006,
,,,-35.27999669E-3,179.99999225E-3,,,,,-35.27999669E-3,12.0000000,
,,,-35.23999825E-3,199.99998808E-3,,,,,-35.23999825E-3,12.0000000,
,,,-35.19999981E-3,179.99999225E-3,,,,,-35.19999981E-3,12.0000000,
,,,-35.15999764E-3,199.99998808E-3,,,,,-35.15999764E-3,12.0000000,
,,,-35.11999920E-3,179.99999225E-3,,,,,-35.11999920E-3,12.0000000,
,,,-35.07999703E-3,159.99999642E-3,,,,,-35.07999703E-3,12.0000000,
,,,-35.03999859E-3,199.99998808E-3,,,,,-35.03999859E-3,12.0000000,
,,,-34.99999642E-3,179.99999225E-3,,,,,-34.99999642E-3,12.0000000,
,,,-34.95999798E-3,179.99999225E-3,,,,,-34.95999798E-3,11.6000004,
,,,-34.91999954E-3,199.99998808E-3,,,,,-34.91999954E-3,12.0000000,
,,,-34.87999737E-3,199.99998808E-3,,,,,-34.87999737E-3,12.0000000,
,,,-34.83999893E-3,159.99999642E-3,,,,,-34.83999893E-3,11.6000004,
,,,-34.79999676E-3,179.99999225E-3,,,,,-34.79999676E-3,11.6000004,
,,,-34.75999832E-3,199.99998808E-3,,,,,-34.75999832E-3,11.6000004,
,,,-34.71999988E-3,179.99999225E-3,,,,,-34.71999988E-3,11.6000004,
,,,-34.67999771E-3,159.99999642E-3,,,,,-34.67999771E-3,11.1999998,
,,,-34.63999927E-3,179.99999225E-3,,,,,-34.63999927E-3,11.6000004,
,,,-34.59999710E-3,179.99999225E-3,,,,,-34.59999710E-3,11.6000004,
,,,-34.55999866E-3,159.99999642E-3,,,,,-34.55999866E-3,11.6000004,
,,,-34.51999649E-3,179.99999225E-3,,,,,-34.51999649E-3,11.6000004,
,,,-34.47999805E-3,179.99999225E-3,,,,,-34.47999805E-3,11.1999998,
,,,-34.43999961E-3,179.99999225E-3,,,,,-34.43999961E-3,11.6000004,
,,,-34.39999744E-3,179.99999225E-3,,,,,-34.39999744E-3,11.6000004,
,,,-34.35999900E-3,179.99999225E-3,,,,,-34.35999900E-3,11.6000004,
,,,-34.31999683E-3,199.99998808E-3,,,,,-34.31999683E-3,11.6000004,
,,,-34.27999839E-3,159.99999642E-3,,,,,-34.27999839E-3,11.1999998,
,,,-34.23999995E-3,179.99999225E-3,,,,,-34.23999995E-3,11.1999998,
,,,-34.19999778E-3,159.99999642E-3,,,,,-34.19999778E-3,11.1999998,
,,,-34.15999934E-3,179.99999225E-3,,,,,-34.15999934E-3,11.1999998,
,,,-34.11999717E-3,159.99999642E-3,,,,,-34.11999717E-3,11.1999998,
,,,-34.07999873E-3,179.99999225E-3,,,,,-34.07999873E-3,11.1999998,
,,,-34.03999656E-3,179.99999225E-3,,,,,-34.03999656E-3,11.1999998,
,,,-33.99999812E-3,179.99999225E-3,,,,,-33.99999812E-3,11.1999998,
,,,-33.95999968E-3,159.99999642E-3,,,,,-33.95999968E-3,11.1999998,
,,,-33.91999751E-3,159.99999642E-3,,,,,-33.91999751E-3,11.1999998,
,,,-33.87999907E-3,159.99999642E-3,,,,,-33.87999907E-3,11.1999998,
,,,-33.83999690E-3,199.99998808E-3,,,,,-33.83999690E-3,11.1999998,
,,,-33.79999846E-3,179.99999225E-3,,,,,-33.79999846E-3,10.8000002,
,,,-33.76000002E-3,179.99999225E-3,,,,,-33.76000002E-3,11.1999998,
,,,-33.71999785E-3,199.99998808E-3,,,,,-33.71999785E-3,11.1999998,
,,,-33.67999941E-3,179.99999225E-3,,,,,-33.67999941E-3,11.1999998,
,,,-33.63999724E-3,179.99999225E-3,,,,,-33.63999724E-3,11.1999998,
,,,-33.59999880E-3,179.99999225E-3,,,,,-33.59999880E-3,10.8000002,
,,,-33.55999663E-3,179.99999225E-3,,,,,-33.55999663E-3,10.8000002,
,,,-33.51999819E-3,199.99998808E-3,,,,,-33.51999819E-3,10.8000002,
,,,-33.47999975E-3,179.99999225E-3,,,,,-33.47999975E-3,10.8000002,
,,,-33.43999758E-3,199.99998808E-3,,,,,-33.43999758E-3,11.1999998,
,,,-33.39999914E-3,179.99999225E-3,,,,,-33.39999914E-3,10.4000006,
,,,-33.35999697E-3,179.99999225E-3,,,,,-33.35999697E-3,10.8000002,
,,,-33.31999853E-3,179.99999225E-3,,,,,-33.31999853E-3,10.8000002,
,,,-33.28000009E-3,159.99999642E-3,,,,,-33.28000009E-3,10.4000006,
,,,-33.23999792E-3,199.99998808E-3,,,,,-33.23999792E-3,10.4000006,
,,,-33.19999948E-3,179.99999225E-3,,,,,-33.19999948E-3,10.4000006,
,,,-33.15999731E-3,179.99999225E-3,,,,,-33.15999731E-3,10.4000006,
,,,-33.11999887E-3,179.99999225E-3,,,,,-33.11999887E-3,10.4000006,
,,,-33.07999671E-3,179.99999225E-3,,,,,-33.07999671E-3,10.4000006,
,,,-33.03999826E-3,179.99999225E-3,,,,,-33.03999826E-3,10.4000006,
,,,-32.99999982E-3,199.99998808E-3,,,,,-32.99999982E-3,10.4000006,
,,,-32.95999765E-3,159.99999642E-3,,,,,-32.95999765E-3,10.4000006,
,,,-32.91999921E-3,199.99998808E-3,,,,,-32.91999921E-3,10.4000006,
,,,-32.87999704E-3,199.99998808E-3,,,,,-32.87999704E-3,10.4000006,
,,,-32.83999860E-3,159.99999642E-3,,,,,-32.83999860E-3,10.4000006,
,,,-32.80000016E-3,159.99999642E-3,,,,,-32.80000016E-3,10.8000002,
,,,-32.75999799E-3,199.99998808E-3,,,,,-32.75999799E-3,10.4000006,
,,,-32.71999955E-3,179.99999225E-3,,,,,-32.71999955E-3,10.4000006,
,,,-32.67999738E-3,159.99999642E-3,,,,,-32.67999738E-3,10.4000006,
,,,-32.63999894E-3,179.99999225E-3,,,,,-32.63999894E-3,10.8000002,
,,,-32.59999678E-3,179.99999225E-3,,,,,-32.59999678E-3,10.8000002,
,,,-32.55999833E-3,159.99999642E-3,,,,,-32.55999833E-3,10.8000002,
,,,-32.51999989E-3,179.99999225E-3,,,,,-32.51999989E-3,10.8000002,
,,,-32.47999772E-3,179.99999225E-3,,,,,-32.47999772E-3,10.8000002,
,,,-32.43999928E-3,179.99999225E-3,,,,,-32.43999928E-3,10.4000006,
,,,-32.39999712E-3,179.99999225E-3,,,,,-32.39999712E-3,10.8000002,
,,,-32.35999867E-3,179.99999225E-3,,,,,-32.35999867E-3,10.8000002,
,,,-32.31999651E-3,199.99998808E-3,,,,,-32.31999651E-3,10.8000002,
,,,-32.27999806E-3,199.99998808E-3,,,,,-32.27999806E-3,10.8000002,
,,,-32.23999962E-3,179.99999225E-3,,,,,-32.23999962E-3,10.8000002,
,,,-32.19999745E-3,199.99998808E-3,,,,,-32.19999745E-3,11.1999998,
,,,-32.15999901E-3,199.99998808E-3,,,,,-32.15999901E-3,10.8000002,
,,,-32.11999685E-3,199.99998808E-3,,,,,-32.11999685E-3,10.8000002,
,,,-32.07999840E-3,199.99998808E-3,,,,,-32.07999840E-3,11.1999998,
,,,-32.03999996E-3,199.99998808E-3,,,,,-32.03999996E-3,11.1999998,
,,,-31.99999779E-3,199.99998808E-3,,,,,-31.99999779E-3,11.1999998,
,,,-31.95999935E-3,179.99999225E-3,,,,,-31.95999935E-3,11.1999998,
,,,-31.91999719E-3,199.99998808E-3,,,,,-31.91999719E-3,11.1999998,
,,,-31.87999874E-3,199.99998808E-3,,,,,-31.87999874E-3,11.1999998,
,,,-31.83999658E-3,199.99998808E-3,,,,,-31.83999658E-3,11.1999998,
,,,-31.79999813E-3,199.99998808E-3,,,,,-31.79999813E-3,11.1999998,
,,,-31.75999969E-3,179.99999225E-3,,,,,-31.75999969E-3,11.1999998,
,,,-31.71999753E-3,199.99998808E-3,,,,,-31.71999753E-3,11.1999998,
,,,-31.67999908E-3,199.99998808E-3,,,,,-31.67999908E-3,11.1999998,
,,,-31.63999692E-3,179.99999225E-3,,,,,-31.63999692E-3,11.1999998,
,,,-31.59999847E-3,199.99998808E-3,,,,,-31.59999847E-3,11.6000004,
,,,-31.56000003E-3,179.99999225E-3,,,,,-31.56000003E-3,11.1999998,
,,,-31.51999786E-3,179.99999225E-3,,,,,-31.51999786E-3,11.1999998,
,,,-31.47999942E-3,179.99999225E-3,,,,,-31.47999942E-3,11.1999998,
,,,-31.43999726E-3,199.99998808E-3,,,,,-31.43999726E-3,11.6000004,
,,,-31.39999881E-3,199.99998808E-3,,,,,-31.39999881E-3,11.6000004,
,,,-31.35999665E-3,179.99999225E-3,,,,,-31.35999665E-3,11.6000004,
,,,-31.31999820E-3,199.99998808E-3,,,,,-31.31999820E-3,11.6000004,
,,,-31.27999976E-3,179.99999225E-3,,,,,-31.27999976E-3,11.6000004,
,,,-31.23999760E-3,179.99999225E-3,,,,,-31.23999760E-3,11.6000004,
,,,-31.19999915E-3,199.99998808E-3,,,,,-31.19999915E-3,11.6000004,
,,,-31.15999885E-3,179.99999225E-3,,,,,-31.15999885E-3,11.1999998,
,,,-31.11999854E-3,179.99999225E-3,,,,,-31.11999854E-3,11.6000004,
,,,-31.07999824E-3,199.99998808E-3,,,,,-31.07999824E-3,11.6000004,
,,,-31.03999794E-3,179.99999225E-3,,,,,-31.03999794E-3,11.6000004,
,,,-30.99999763E-3,179.99999225E-3,,,,,-30.99999763E-3,12.0000000,
,,,-30.95999919E-3,179.99999225E-3,,,,,-30.95999919E-3,11.6000004,
,,,-30.91999888E-3,179.99999225E-3,,,,,-30.91999888E-3,12.0000000,
,,,-30.87999858E-3,179.99999225E-3,,,,,-30.87999858E-3,12.0000000,
,,,-30.83999828E-3,159.99999642E-3,,,,,-30.83999828E-3,12.0000000,
,,,-30.79999797E-3,199.99998808E-3,,,,,-30.79999797E-3,12.0000000,
,,,-30.75999767E-3,179.99999225E-3,,,,,-30.75999767E-3,12.4000006,
,,,-30.71999922E-3,179.99999225E-3,,,,,-30.71999922E-3,12.0000000,
,,,-30.67999892E-3,199.99998808E-3,,,,,-30.67999892E-3,12.0000000,
,,,-30.63999861E-3,179.99999225E-3,,,,,-30.63999861E-3,12.4000006,
,,,-30.59999831E-3,179.99999225E-3,,,,,-30.59999831E-3,12.4000006,
,,,-30.55999801E-3,179.99999225E-3,,,,,-30.55999801E-3,12.0000000,
,,,-30.51999770E-3,199.99998808E-3,,,,,-30.51999770E-3,12.4000006,
,,,-30.47999926E-3,179.99999225E-3,,,,,-30.47999926E-3,12.4000006,
,,,-30.43999895E-3,179.99999225E-3,,,,,-30.43999895E-3,12.4000006,
,,,-30.39999865E-3,159.99999642E-3,,,,,-30.39999865E-3,12.4000006,
,,,-30.35999835E-3,199.99998808E-3,,,,,-30.35999835E-3,12.4000006,
,,,-30.31999804E-3,159.99999642E-3,,,,,-30.31999804E-3,12.0000000,
,,,-30.27999774E-3,199.99998808E-3,,,,,-30.27999774E-3,12.4000006,
,,,-30.23999929E-3,199.99998808E-3,,,,,-30.23999929E-3,12.4000006,
,,,-30.19999899E-3,179.99999225E-3,,,,,-30.19999899E-3,12.4000006,
,,,-30.15999869E-3,199.99998808E-3,,,,,-30.15999869E-3,12.4000006,
,,,-30.11999838E-3,159.99999642E-3,,,,,-30.11999838E-3,12.4000006,
,,,-30.07999808E-3,199.99998808E-3,,,,,-30.07999808E-3,12.4000006,
